""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Fam98c"	0.00841896927299807	-0.160391304074971	0.066	0.149	1
"Rnpep"	0.00845352610207722	-0.180946585543297	0.178	0.297	1
"Tcp1"	0.00853077278064835	-0.30472736313826	0.216	0.342	1
"Fxr2"	0.00853217808564184	-0.24834499525882	0.094	0.188	1
"Ube2e1"	0.00853963595550251	-0.161803370631175	0.451	0.644	1
"Gnas"	0.00855123816302703	-0.215596793667354	0.803	0.891	1
"Gnb2"	0.00856090117728067	-0.179094974110322	0.685	0.827	1
"Chd9"	0.00858398344747233	-0.200284198846879	0.437	0.614	1
"Zmym2"	0.00859140203770426	-0.173818515407271	0.178	0.297	1
"Gcdh"	0.0086109156516879	-0.161586894438302	0.066	0.149	1
"Cdc73"	0.00870607743505628	-0.181290044289043	0.202	0.317	1
"Nudc"	0.0087995006537215	-0.266817308158222	0.502	0.673	1
"Nmi"	0.00881608093004954	-0.175560622324492	0.15	0.272	1
"Ttc5"	0.00895154860280281	-0.194161227449033	0.15	0.262	1
"Slc7a11"	0.00902156751025826	0.380913806976507	0.178	0.099	1
"Srm"	0.00903871818281019	-0.158343755590135	0.056	0.134	1
"Jmjd8"	0.00911000531418987	-0.167373390552686	0.085	0.173	1
"Clns1a"	0.00912105927505538	-0.219406305508907	0.136	0.248	1
"Orai1"	0.00912620220828081	-0.154732944856125	0.122	0.233	1
"Serf2"	0.00926050345386618	-0.244229982303357	0.854	0.926	1
"Ggct"	0.0092920719602672	-0.169003171578697	0.038	0.104	1
"Mpnd"	0.00942055799467777	-0.16105880180845	0.174	0.287	1
"Sppl3"	0.00956213132745571	-0.158636198857155	0.197	0.327	1
"Uqcrfs1"	0.00974556247201422	-0.285492667372433	0.432	0.634	1
"Luc7l2"	0.00984064308722322	0.372692987893724	0.765	0.718	1
"Ap2s1"	0.00996000154410081	-0.21679667529339	0.352	0.525	1
"Atg101"	0.0100117567947214	-0.196289150530691	0.085	0.173	1
"Anxa6"	0.0101034080432547	-0.155598199875081	0.192	0.327	1
"Cenpq"	0.0102062908598301	0.196943315440187	0.103	0.04	1
"Vps8"	0.0102503602250395	-0.175525870556126	0.127	0.238	1
"Slc47a2"	0.0103383290956741	-0.180704058573658	0.066	0.149	1
"Dnajc24"	0.0103429803591692	-0.306113691531514	0.296	0.475	1
"Thap2"	0.010450149038061	-0.150179259564769	0.122	0.228	1
"2210016L21Rik"	0.0104541598162187	-0.258021766064809	0.282	0.436	1
"Sec13"	0.010591915725177	-0.160578993810558	0.183	0.322	1
"Tsc22d2"	0.0106024181019187	-0.175983195012892	0.286	0.446	1
"Crk"	0.0106143331464643	-0.221698421751167	0.211	0.337	1
"Elob"	0.0107107790884831	-0.246269315426113	0.845	0.901	1
"Rmdn2"	0.0107285078389648	-0.17747362980109	0.085	0.173	1
"Prkaca"	0.0107309645763525	-0.218365696717252	0.169	0.292	1
"Jarid2"	0.0107794966769759	-0.298836062624117	0.347	0.495	1
"Mpv17"	0.010811103427736	-0.189346666025487	0.324	0.505	1
"Zscan29"	0.010831963170277	-0.151241048375872	0.042	0.109	1
"Pcyt2"	0.0108379579749037	-0.265822891856371	0.192	0.322	1
"A830082K12Rik"	0.0110143921666892	-0.33349919592341	0.192	0.307	1
"BC005624"	0.0110898974916219	-0.246689220046694	0.225	0.351	1
"Mtg2"	0.0112209037104617	-0.203164652590131	0.103	0.198	1
"Sh3bp4"	0.011300301557031	-0.272575650409918	0.099	0.198	1
"Akap9"	0.0113515658897074	-0.359866536028739	0.282	0.431	1
"Rnf135"	0.0114313140503578	-0.177214103563751	0.07	0.153	1
"St3gal5"	0.0114686049248056	-0.213966749676785	0.131	0.238	1
"Med30"	0.0114845163723704	-0.174667257488814	0.178	0.302	1
"Sdf4"	0.0116051506919713	-0.183679749296928	0.347	0.505	1
"Rbpms"	0.0116415563745184	0.264329018576022	0.122	0.054	1
"Mettl27"	0.0116997931229243	0.157889918944835	0.207	0.119	1
"Naa15"	0.0117798317866954	0.450683154230484	0.225	0.149	1
"Ginm1"	0.0117836718339288	-0.193423082074994	0.146	0.252	1
"Agpat5"	0.0119467093680953	-0.255574595127771	0.127	0.213	1
"Cox7a2l"	0.0119767469307619	-0.155790463124564	0.69	0.797	1
"Fermt2"	0.012186314500445	-0.29264227071355	0.305	0.446	1
"D8Ertd738e"	0.0121924722413905	-0.243997667482289	0.54	0.688	1
"Rfc1"	0.0122343184386645	-0.185684162162548	0.188	0.317	1
"Cbx6"	0.0123523897941485	-0.238015316199375	0.319	0.49	1
"Trim28"	0.0123972438141353	-0.164047022500662	0.141	0.252	1
"Echdc3"	0.0125392572692147	-0.195123308317232	0.056	0.129	1
"Zfp652"	0.0126409679817215	-0.197048422000633	0.178	0.297	1
"Ipo7"	0.0126848024743258	-0.166688438452876	0.099	0.188	1
"Chd1"	0.0126848024743258	-0.169296851320554	0.099	0.188	1
"Rpl10"	0.0128467423726053	-0.158794486913584	0.873	0.95	1
"Desi1"	0.0128945112305898	-0.173274482476189	0.16	0.267	1
"Atp13a2"	0.0129535889465427	-0.186019542328234	0.155	0.267	1
"A930015D03Rik"	0.0130236872008696	-0.167834087108331	0.174	0.292	1
"Akap13"	0.0130291619751678	0.348145843343001	0.324	0.252	1
"Zcchc17"	0.0130685328311453	-0.273740413974003	0.221	0.356	1
"Ptp4a3"	0.013190235497148	0.19580675478814	0.127	0.054	1
"Slc39a7"	0.0132366338669131	-0.213871186958239	0.188	0.317	1
"Elovl5"	0.0133816868899818	-0.226213511429406	0.338	0.51	1
"Slitrk2"	0.0134249486849891	-0.278375677219458	0.451	0.614	1
"Phb"	0.0134820414583901	-0.326401429894326	0.221	0.342	1
"AW047730"	0.0134952141985214	-0.20928264128716	0.357	0.515	1
"Rhoc"	0.0135106954420377	-0.199165615245586	0.521	0.683	1
"Mthfd2l"	0.0135915956339674	-0.176683167175465	0.474	0.624	1
"Prss56"	0.0136562736375092	0.737474052601306	0.249	0.163	1
"Degs1"	0.013770417871549	-0.226959920691822	0.286	0.426	1
"Tpcn1"	0.0137907929872516	-0.225296705500486	0.338	0.5	1
"Samm50"	0.0138203199262429	-0.315040354677649	0.178	0.292	1
"Rhoq"	0.0138513693945821	-0.235520637523552	0.263	0.406	1
"Ubxn8"	0.0138610362737433	-0.209752386499066	0.085	0.168	1
"Gsk3b"	0.0141135991006253	-0.254118614313159	0.545	0.658	1
"St6galnac6"	0.0141722430222366	0.248027097167347	0.347	0.272	1
"2610307P16Rik"	0.0142574355863956	0.220875463382164	0.113	0.05	1
"Ston2"	0.0142652864897258	-0.265345588597948	0.38	0.535	1
"Setd7"	0.0142769300867989	-0.234812345417401	0.352	0.505	1
"Map1lc3a"	0.0142816193594244	-0.297092458184335	0.507	0.683	1
"Ddx39b"	0.0144344082382548	-0.229130398515078	0.305	0.441	1
"Serpinh1"	0.0144452965944222	-0.300365671659469	0.136	0.238	1
"Ppp6r2"	0.0144635988303155	-0.190628219934227	0.146	0.252	1
"Smarcd3"	0.0145488596170549	-0.218259770454163	0.122	0.218	1
"Slc1a3"	0.0148150643780854	0.193760036423903	0.911	0.906	1
"Pde7b"	0.0148295500253867	-0.228797398686934	0.399	0.535	1
"Cdkn1b"	0.0150521227817154	-0.222456751273033	0.291	0.436	1
"Spsb2"	0.015172345991138	-0.154342184124182	0.061	0.134	1
"Rbm4b"	0.0152017208020213	-0.230394430273018	0.277	0.411	1
"Srd5a3"	0.0152449261576524	-0.185857404260245	0.042	0.104	1
"Ndufa1"	0.0153002082104546	-0.181298624376582	0.545	0.698	1
"Brk1"	0.0153452196273447	-0.262367779926114	0.54	0.693	1
"Marf1"	0.0153870103797368	-0.250912819106728	0.235	0.366	1
"Ankrd12"	0.015390204346082	0.291885232146433	0.61	0.559	1
"Nkd1"	0.0153927844546403	0.286877016898152	0.587	0.53	1
"Wipf2"	0.0154689704109635	-0.176249998656289	0.103	0.188	1
"Syncrip"	0.0155579147365548	-0.151895492820943	0.169	0.287	1
"Capns1"	0.0155974632956966	-0.211531415678977	0.507	0.693	1
"Slc30a9"	0.0156143970844408	-0.184470990736583	0.216	0.332	1
"Ercc1"	0.0156465521020458	-0.324964884768765	0.122	0.218	1
"Emsy"	0.0156690831185244	-0.153042956667285	0.164	0.267	1
"Dpysl2"	0.0157336828697678	-0.27836402469026	0.573	0.708	1
"Ntmt1"	0.0158800468563062	-0.180368238021484	0.127	0.223	1
"Ctnna3"	0.0158912693840862	0.414179957895158	0.15	0.079	1
"Mfsd1"	0.0159260585191513	-0.178260956146474	0.08	0.163	1
"Trhde"	0.0159408405089131	-0.194613036582475	0.371	0.51	1
"Rhoj"	0.0160518701625033	0.35074150551841	0.305	0.223	1
"Aurkaip1"	0.0161584237351251	-0.174607686480791	0.38	0.53	1
"Ubl5"	0.0163762669440978	-0.175127290759234	0.77	0.851	1
"Unc13c"	0.0164392148469229	0.248589539320506	0.92	0.881	1
"Elp3"	0.0166358873879402	-0.170791902044033	0.061	0.134	1
"Tpmt"	0.0166871950219268	-0.180650547913062	0.146	0.248	1
"Nipa2"	0.0167856802283905	-0.158279741480887	0.099	0.188	1
"Usf2"	0.0169450917660168	-0.195767525811482	0.333	0.475	1
"Mfap3l"	0.0170733154715621	0.335920933546914	0.746	0.772	1
"Tlk1"	0.0171272965610562	-0.256308768123263	0.15	0.257	1
"Pgs1"	0.0171698736860534	0.264571997837711	0.174	0.104	1
"Sri"	0.0172000454135808	-0.17889546955673	0.352	0.515	1
"Ephb2"	0.0172976328820288	-0.193673848150886	0.207	0.327	1
"Commd8"	0.0173607651100472	-0.255818451067356	0.16	0.267	1
"Rab11fip3"	0.0174355035938368	-0.201321785650433	0.202	0.317	1
"Micos10"	0.0175647511977545	-0.27550658064541	0.648	0.792	1
"Mafb"	0.0176301175197548	0.364279679855725	0.164	0.094	1
"Selenof"	0.0176453374085167	-0.183172293663061	0.901	0.916	1
"Wasl"	0.0176617151396695	0.318073420111637	0.357	0.292	1
"Mettl26"	0.0177029406099719	-0.216323513660539	0.333	0.49	1
"Daam1"	0.0177516839248684	0.218164443992713	0.446	0.381	1
"Meis1"	0.0177612402843232	0.384241173397088	0.592	0.564	1
"Sh3pxd2a"	0.0179252661726668	-0.171873422666681	0.08	0.163	1
"Prkar1a"	0.0179951166198708	0.263558174236165	0.601	0.619	1
"Ubac2"	0.0181008222135397	-0.167722332829234	0.202	0.317	1
"Ubash3b"	0.0182759766334233	-0.174132519269238	0.066	0.139	1
"Dnal4"	0.0187550086957284	-0.161801467911152	0.085	0.163	1
"Ndufa8"	0.0187694093041739	-0.233970300783475	0.413	0.569	1
"Wdr45b"	0.018769500252812	-0.182803172669076	0.15	0.252	1
"Ftx"	0.0188691679299724	-0.158194981553216	0.131	0.228	1
"Gmeb2"	0.019045257954381	-0.173904807214048	0.047	0.109	1
"Psmb2"	0.0190555749775841	-0.182906619610514	0.484	0.629	1
"Phc1"	0.0190581180456693	0.207459398802785	0.122	0.059	1
"Synj2bp"	0.0190791619911992	-0.156311692217567	0.202	0.322	1
"Rmst"	0.0193055840779741	0.326173388036508	0.667	0.639	1
"Nosip"	0.0194681744455894	-0.161246044587419	0.127	0.228	1
"Fkbp11"	0.0195142405785136	-0.204559517420614	0.141	0.243	1
"Clybl"	0.0195488629625682	0.416392769246144	0.221	0.149	1
"Crip2"	0.0197763440221117	-0.204659077916072	0.681	0.812	1
"Cpxm1"	0.0197981346316149	-0.156140982975966	0.15	0.252	1
"Naa40"	0.0198572009537636	-0.151308942535047	0.089	0.168	1
"Ccnh"	0.0199604267147529	-0.234354886223374	0.244	0.371	1
"Pcnx4"	0.0201637532328958	-0.157768198620478	0.099	0.183	1
"Col9a1"	0.0202680138783434	0.339747222344129	0.808	0.802	1
"Raf1"	0.0202792281664188	-0.240501248136271	0.183	0.287	1
"0610010K14Rik"	0.0204488771089519	-0.327396695067872	0.216	0.327	1
"Pgk1"	0.0205830137285932	-0.222785035723705	0.62	0.787	1
"Thrsp"	0.0207072489923409	-0.237197752184788	0.343	0.5	1
"Phactr1"	0.020734851844839	-0.168554389485486	0.723	0.812	1
"Snx2"	0.020763480895214	-0.257198611222097	0.192	0.307	1
"Mxd4"	0.0209413534499861	-0.172659726300099	0.39	0.554	1
"Desi2"	0.0209450888260809	-0.182153153158373	0.282	0.396	1
"Paics"	0.0210548636190112	-0.304206255705097	0.225	0.351	1
"Lrig3"	0.0210896713742652	-0.177223713929494	0.08	0.158	1
"Prss36"	0.021213034728405	-0.162657080638052	0.056	0.124	1
"Trf"	0.0215365159077047	-0.157728924052627	0.512	0.658	1
"Reck"	0.0216722144234934	-0.356623045473014	0.559	0.663	1
"Eif3f"	0.0217046256511824	-0.341536632334398	0.662	0.787	1
"Triqk"	0.0218604543827234	-0.160228204792608	0.122	0.218	1
"Tspan15"	0.022001700470068	-0.215219648210441	0.531	0.683	1
"Pitpnc1"	0.0220644779843874	-0.177816575267128	0.681	0.777	1
"Vat1"	0.022087976346762	-0.173643898807618	0.075	0.149	1
"Acadvl"	0.0220886508100009	-0.189734549086576	0.16	0.262	1
"N6amt1"	0.0222147257511081	-0.198831759345866	0.089	0.168	1
"Cdc42ep4"	0.022344420063925	-0.150074620393173	0.239	0.366	1
"Aktip"	0.0223939276335314	-0.22080915773202	0.432	0.584	1
"Azi2"	0.0225212420908828	-0.303137354171009	0.089	0.163	1
"Tenm3"	0.0226359124322313	0.165949389367336	0.103	0.045	1
"Brf1"	0.0227641162731903	-0.308965266613737	0.164	0.267	1
"Il6st"	0.0229838386752695	-0.215831156074035	0.371	0.54	1
"Eif3l"	0.0230266463351479	-0.198292942025857	0.108	0.193	1
"Imp3"	0.0230650311130142	-0.304762809068068	0.239	0.366	1
"Gca"	0.0233666931309232	-0.212286470763999	0.221	0.347	1
"Hmg20a"	0.0233939705081548	0.257083812082489	0.352	0.287	1
"Tasor"	0.0234816842366587	-0.154166791517139	0.188	0.297	1
"Hspb11"	0.0235406444192303	-0.169736974145952	0.362	0.525	1
"Otud6b"	0.023805107988382	-0.328855472040156	0.164	0.267	1
"Ankrd11"	0.0239026007779324	-0.174201726593682	0.343	0.475	1
"Nr1d1"	0.0239307215233194	0.34013019353442	0.549	0.49	1
"Rbp1"	0.0240729024211904	0.293240795678804	0.728	0.723	1
"Slc35f1"	0.0241289268416896	0.273090484683187	0.629	0.594	1
"Pygm"	0.0241838995605411	-0.186557201604833	0.085	0.158	1
"Leprot"	0.024196141452501	-0.153939216493181	0.122	0.213	1
"Lgals1"	0.02423320156793	-0.27371927337313	0.437	0.604	1
"Ifitm2"	0.0244411869288261	0.250457422889706	0.15	0.084	1
"Ntan1"	0.0249541265949611	-0.202721002741696	0.291	0.426	1
"Kdm5b"	0.0250335917033662	-0.220314471945498	0.507	0.658	1
"Specc1l"	0.0251029472233618	-0.191898861536184	0.197	0.312	1
"Pdhb"	0.0252368100624715	-0.179500980706426	0.23	0.347	1
"Virma"	0.0252659010144301	-0.155367550962983	0.146	0.248	1
"Ogt"	0.0254145589914611	0.282630139162489	0.685	0.649	1
"Tmem176b"	0.0255660115432522	-0.171451239663817	0.451	0.649	1
"Celsr2"	0.0259406201185738	-0.217889773230371	0.3	0.446	1
"Riok3"	0.0259717964422654	-0.217035349372577	0.155	0.257	1
"Rfxap"	0.0261139848713091	-0.156954042296922	0.089	0.163	1
"Psmc4"	0.0262725798338623	-0.18374583671517	0.207	0.327	1
"Gm2115"	0.0262821190648614	-0.194342800742224	0.113	0.198	1
"Gnl2"	0.0262863796092284	-0.165631048836892	0.066	0.129	1
"Gstk1"	0.0263016314801565	-0.248025979695753	0.103	0.188	1
"Serping1"	0.026392297338918	0.273688810079703	0.178	0.109	1
"Msi1"	0.0265346806102175	-0.309328531802397	0.85	0.871	1
"Gm10076"	0.026756113739093	-0.331790143270269	0.352	0.48	1
"Rbx1"	0.0269682041546	-0.157117963778228	0.784	0.856	1
"Rnf144b"	0.0271161493811029	-0.156266215229106	0.207	0.322	1
"Zfp787"	0.0271449233417298	-0.18147620895218	0.094	0.168	1
"Plag1"	0.0271876319426317	-0.151117661027083	0.136	0.233	1
"Ap2m1"	0.0273835199633464	-0.194296025623855	0.469	0.614	1
"Kif3c"	0.0273947674325013	-0.153049950258222	0.127	0.218	1
"Gm6999"	0.0275376912725527	0.325601817357821	0.305	0.233	1
"Fam184b"	0.0275400630699038	-0.212772904400032	0.221	0.342	1
"Psma4"	0.0276116948932591	-0.224373590774868	0.418	0.564	1
"Rtl8b"	0.0278702688928395	-0.283965958390168	0.146	0.233	1
"Tubb2a"	0.0278942420422593	-0.208464797501684	0.225	0.342	1
"Slc25a33"	0.0279071514441412	-0.232122854958394	0.286	0.421	1
"Ccdc124"	0.028009354782968	-0.201759269966504	0.211	0.327	1
"mt-Nd3"	0.0280415975103528	0.153653646835674	0.925	0.95	1
"Banp"	0.0282478193995325	-0.172313025875036	0.061	0.124	1
"P3h3"	0.028400048554784	-0.150405479601241	0.08	0.153	1
"Reep5"	0.0285784339904156	-0.176295208214026	0.535	0.693	1
"R3hdm4"	0.028594371437278	-0.208889327894875	0.174	0.267	1
"4930578M01Rik"	0.0287125224785393	0.270023677573203	0.371	0.307	1
"Fkbp14"	0.0288006044376749	-0.166512682724309	0.197	0.312	1
"H2aw"	0.0289395584435759	-0.257224317494043	0.512	0.653	1
"Bax"	0.0289538849748815	-0.165500698458366	0.225	0.337	1
"Dnajc7"	0.0290476488227312	-0.186665974025074	0.338	0.5	1
"Kcmf1"	0.0291067090347196	-0.219807502061451	0.183	0.287	1
"Gm14634"	0.0292009472177	0.193416379896651	0.117	0.059	1
"Lman2"	0.0292304363908732	-0.158444938748394	0.188	0.297	1
"1810013L24Rik"	0.0292304363908732	-0.198120431697058	0.188	0.297	1
"Scnm1"	0.0294805062438007	-0.286367676972849	0.188	0.292	1
"Tmem238"	0.0294826964738406	-0.218725862949603	0.08	0.153	1
"Ifih1"	0.0297465517041195	-0.199858601495199	0.08	0.149	1
"Gm12592"	0.0297853222681428	0.154659544814101	0.103	0.05	1
"2010315B03Rik"	0.029800301184438	-0.211231250890196	0.07	0.139	1
"Jak1"	0.0298242202171495	-0.181251888578345	0.258	0.381	1
"Tmbim4"	0.0298518739766614	-0.166837073929194	0.484	0.629	1
"Gemin7"	0.0298834044913415	-0.15933978727007	0.188	0.297	1
"Smim14"	0.0302413816650562	-0.250767749506334	0.549	0.683	1
"Impact"	0.030370785606003	0.279789923323477	0.362	0.297	1
"Triap1"	0.0304346772227723	-0.165479957566202	0.066	0.129	1
"Cib1"	0.0306199296870156	-0.198936529134543	0.169	0.267	1
"Rpl7a"	0.0307433384642847	-0.252185928573629	0.761	0.856	1
"1600020E01Rik"	0.0308136549815216	0.281775358876774	0.272	0.203	1
"Parva"	0.0308620950639353	-0.1513516166688	0.441	0.584	1
"Rorc"	0.0309142660785482	0.285740844477034	0.23	0.163	1
"Slco1c1"	0.0310096086020884	-0.210554785807837	0.207	0.322	1
"Rad23b"	0.0315317156107932	-0.156882872455456	0.192	0.307	1
"Tmem44"	0.0316760495201394	-0.179634406720783	0.15	0.252	1
"rDNA"	0.0316805519819919	0.34856064183805	0.685	0.639	1
"1810037I17Rik"	0.0316928902200655	-0.158822606540602	0.831	0.876	1
"Sfswap"	0.0319186689952098	-0.177898744942597	0.258	0.371	1
"Sybu"	0.0320483100734083	-0.174522814196616	0.38	0.535	1
"Dad1"	0.0321953371069224	-0.207254414309482	0.69	0.822	1
"Man2c1"	0.0323624995292553	0.151996725994751	0.122	0.064	1
"Ttc39b"	0.0324407780869645	-0.236972274777472	0.146	0.238	1
"Polr2d"	0.0324845063112765	-0.194253521796447	0.131	0.223	1
"A630072M18Rik"	0.0326443041452745	0.211360600739888	0.178	0.114	1
"Zranb1"	0.0327040766275796	-0.162847745834416	0.216	0.317	1
"Espn"	0.0328010464480937	-0.168909734556884	0.845	0.896	1
"Ptp4a2"	0.0328804006481889	-0.201864380189372	0.343	0.475	1
"Ppig"	0.0330270446853994	-0.170712625253851	0.432	0.589	1
"Pdyn"	0.0334393855117985	-0.26404183464283	0.174	0.262	1
"Gm14325"	0.0334818520842946	-0.215717279275579	0.131	0.218	1
"Lockd"	0.0335808303279215	0.249209182979186	0.366	0.297	1
"Pgls"	0.033693645679303	-0.281086692453141	0.291	0.416	1
"Wdr17"	0.0340381343624115	0.290952502652094	0.638	0.609	1
"Ufc1"	0.0341109210764612	-0.221131771664927	0.39	0.53	1
"Khdc4"	0.0341765457031097	-0.162977167567461	0.122	0.203	1
"Prodh"	0.0345895605783189	-0.162946134261171	0.225	0.342	1
"Creb1"	0.0347666687871214	-0.199989877452301	0.155	0.243	1
"9930021J03Rik"	0.0347922131986752	-0.153400983054611	0.258	0.386	1
"U2af1"	0.0349440407720412	-0.216020751777515	0.423	0.564	1
"Gm48779"	0.0351705625867117	0.273018612687406	0.108	0.054	1
"Plpp3"	0.0352528612615249	-0.18065491881574	0.742	0.842	1
"Krtcap2"	0.0353591269661621	-0.15543846411186	0.465	0.629	1
"Rnf185"	0.0355051872089402	-0.166886512800614	0.085	0.153	1
"Tubb2b"	0.0357755392272706	-0.156043336876443	0.127	0.213	1
"Psme2"	0.0357862466507741	-0.213606112004096	0.286	0.401	1
"Tmf1"	0.0359881959400504	-0.290847528532222	0.136	0.218	1
"Pfas"	0.0359913629975287	-0.232203640162907	0.052	0.109	1
"Cplx2"	0.0360844751146374	0.246181300924257	0.146	0.089	1
"Eif5b"	0.0361790865824596	0.356170981084091	0.502	0.5	1
"Macrod2"	0.0362556386909122	-0.164157605265878	0.39	0.5	1
"Mex3c"	0.0362603010239596	-0.150825225553235	0.061	0.124	1
"Pym1"	0.036341251968904	-0.21957698457895	0.08	0.149	1
"Pnpla8"	0.0363451909626242	-0.154963057059487	0.225	0.337	1
"Vcp"	0.0365389513203696	-0.194309592766189	0.432	0.594	1
"Atrx"	0.0368060220228407	-0.177757871860077	0.554	0.663	1
"Nfyc"	0.0369895589983469	-0.202686983057152	0.169	0.267	1
"Ogfod2"	0.0372455471002805	-0.192218322848501	0.052	0.109	1
"AV356131"	0.0372587084170866	-0.249808195314597	0.131	0.213	1
"Ece1"	0.0372804865676134	-0.165060131504683	0.183	0.287	1
"Pggt1b"	0.0372833733120185	-0.234514274421599	0.094	0.163	1
"Ndrg1"	0.0373491033839559	0.261814430631014	0.141	0.084	1
"Ubc"	0.0374145242933469	-0.306925831556586	0.714	0.827	1
"Tmem108"	0.0376687865576534	0.179525364427871	0.122	0.064	1
"Aimp2"	0.037853636827515	-0.188768270442292	0.066	0.129	1
"H2bc4"	0.0378903075284584	-0.211142164732044	0.826	0.896	1
"Mfn1"	0.0380364658221448	-0.197288968349481	0.108	0.183	1
"Prkaa2"	0.0380888151045209	-0.182959053406966	0.122	0.208	1
"Dclk2"	0.0384214815836294	-0.22329883105262	0.254	0.366	1
"Sub1"	0.0384587752224886	-0.169955203162495	0.737	0.861	1
"Mfap2"	0.0384767612762687	-0.227345608285931	0.235	0.347	1
"Smc3"	0.0385260823748479	-0.173579694463564	0.404	0.535	1
"Glyr1"	0.0385818362136217	-0.180942924039308	0.211	0.317	1
"Sdhaf4"	0.0386011272372897	-0.283422808872538	0.268	0.401	1
"Zfp286"	0.0386940342335516	-0.213077279915391	0.07	0.134	1
"Myof"	0.0387753300148453	0.308446144232247	0.3	0.238	1
"Suz12"	0.0391279804015952	-0.158247335747434	0.202	0.297	1
"Ankra2"	0.0392970602266097	-0.178827695602782	0.235	0.361	1
"Gabarap"	0.0395501127069453	-0.158908260334074	0.7	0.797	1
"Ap5s1"	0.0395863671978206	-0.170399248590996	0.07	0.134	1
"Clic4"	0.0397320299327451	0.307158772002722	0.146	0.089	1
"Gm49542"	0.0398915479182506	-0.188498683104063	0.061	0.119	1
"Cops6"	0.0399671415767823	-0.221364249980289	0.366	0.52	1
"Abca8b"	0.0402136641452742	0.415347620346316	0.751	0.777	1
"Dennd6a"	0.0402778251461513	0.280148059701078	0.258	0.203	1
"4930447C04Rik"	0.0403073380783886	0.336098348845071	0.399	0.337	1
"Nudt4"	0.0406677904732471	0.164178224154126	0.85	0.847	1
"Aldh1a1"	0.0408319575971421	0.391614784201143	0.465	0.396	1
"Rpl18a"	0.0412087851724735	-0.154336873613685	0.93	0.965	1
"Elp5"	0.0413759204462058	-0.168122774488325	0.174	0.267	1
"Pdzd11"	0.0418850688505506	-0.158116770052518	0.258	0.386	1
"Slc25a17"	0.0420517176487235	-0.17256727178724	0.07	0.134	1
"Arhgef2"	0.0420908046545971	-0.17966494619172	0.103	0.178	1
"Ggps1"	0.0425009942371963	0.33483715253682	0.286	0.223	1
"Abhd14b"	0.0425304522821007	-0.188140318186885	0.319	0.45	1
"Elk3"	0.0426763362728079	0.31376164969376	0.122	0.069	1
"Vps11"	0.0428150503894596	-0.17364996398931	0.131	0.213	1
"Fmnl2"	0.0428639479966759	-0.20640360347256	0.338	0.455	1
"Ttc13"	0.0430322403469002	-0.199041066889923	0.061	0.119	1
"S1pr1"	0.0435289112996098	-0.183295337389222	0.413	0.554	1
"Ndufs8"	0.0435461278048961	-0.175969536813232	0.376	0.525	1
"Elp1"	0.0437066385177723	-0.169298938320105	0.108	0.183	1
"Pdcd6"	0.0441063520844053	-0.1506926076035	0.38	0.505	1
"Osbpl5"	0.0443279947309476	-0.205471688351453	0.174	0.272	1
"Wipi2"	0.0444438262514942	-0.174847307677863	0.169	0.262	1
"Hexim1"	0.0446175311193477	-0.166024347449623	0.099	0.173	1
"Rpl14"	0.0446742050658745	-0.165449445785129	0.915	0.936	1
"Atp6v0d1"	0.0447071642859231	-0.170288952788336	0.352	0.49	1
"Gm17167"	0.0447272478155676	0.224733680971004	0.282	0.228	1
"Ndufv2"	0.0449665873569664	-0.188571482594306	0.371	0.515	1
"Mbd3"	0.0450076766564266	-0.172265931315505	0.319	0.455	1
"Nudt5"	0.0450180551299233	-0.239262142316977	0.146	0.233	1
"Agt"	0.0450680903452592	-0.242348167956973	0.141	0.223	1
"Mxi1"	0.045221791458734	-0.23058416053785	0.474	0.604	1
"Zdhhc5"	0.0453683550174681	-0.150261194587106	0.052	0.104	1
"Dtna"	0.0456251469774689	-0.178681583142776	0.714	0.832	1
"Chd2"	0.0458124854512038	0.359527486789431	0.319	0.257	1
"Pid1"	0.0458259107340406	-0.161954282965825	0.455	0.564	1
"Rai2"	0.0458501541650026	0.167842057738855	0.113	0.059	1
"Gm28875"	0.0462159488430152	-0.201109529072127	0.061	0.114	1
"Ybx1"	0.0462865878947101	-0.259327946438337	0.676	0.797	1
"Morf4l2"	0.0465053728333664	-0.163686526434091	0.39	0.52	1
"Eapp"	0.0466183824233342	-0.286183048531111	0.343	0.49	1
"Elovl6"	0.0466506981459367	-0.153490268923932	0.094	0.163	1
"Rapgef2"	0.0470841691929682	-0.2706607023003	0.526	0.683	1
"Psmc5"	0.0478674853452128	-0.256747228619181	0.446	0.609	1
"Gm5087"	0.0481774033669963	0.298406439863121	0.587	0.545	1
"Emd"	0.0488422466955013	-0.168226028231497	0.136	0.218	1
"Slc25a27"	0.0489383603495827	-0.176234632016119	0.221	0.322	1
"Ppp1r37"	0.0491366339916369	-0.171513523133865	0.141	0.223	1
"Exoc1"	0.0493941209846103	0.178051516080892	0.131	0.079	1
"Hnrnpdl"	0.0495729772988967	-0.161271957568813	0.535	0.678	1
"Gm16070"	0.050180252661146	0.299779794615906	0.268	0.208	1
"P4ha1"	0.0502523548144726	-0.265398793053355	0.239	0.347	1
"Pcmtd1"	0.0502877851501876	-0.207853160170804	0.39	0.515	1
"Gsdme"	0.0503934404116666	-0.162705287193171	0.056	0.109	1
"Rce1"	0.050526320369138	-0.173426887107277	0.061	0.119	1
